dataset,policy,block,markets,wins,losses,net_pnl_cents
current,touch_preempt_book0.7_touch0.5_ask60_age600,1,20,14,6,90.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,2,20,12,8,-133.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,3,20,15,5,139.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,4,20,15,5,183.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,5,20,10,10,-296.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,6,20,11,9,-228.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,7,20,16,4,220.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,8,20,15,5,173.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,9,20,13,7,-15.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,10,20,16,4,246.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,11,20,10,10,-361.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,12,20,11,9,-256.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,13,20,15,5,130.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,14,20,17,3,318.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,15,20,12,8,-183.0
current,touch_preempt_book0.7_touch0.5_ask60_age600,16,17,11,6,-44.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,1,20,14,6,90.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,2,20,12,8,-133.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,3,20,15,5,139.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,4,20,15,5,183.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,5,20,11,9,-208.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,6,20,11,9,-228.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,7,20,16,4,220.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,8,20,16,4,260.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,9,20,14,6,73.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,10,20,16,4,246.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,11,20,12,8,-171.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,12,20,11,9,-256.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,13,20,15,5,130.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,14,20,17,3,318.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,15,20,12,8,-183.0
current,touch_preempt_book0.7_touch0.5_ask70_age180,16,17,11,6,-44.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,1,20,14,6,90.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,2,20,12,8,-133.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,3,20,15,5,139.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,4,20,15,5,183.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,5,20,11,9,-208.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,6,20,11,9,-228.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,7,20,16,4,220.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,8,20,16,4,260.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,9,20,13,7,-15.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,10,20,16,4,246.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,11,20,10,10,-361.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,12,20,11,9,-256.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,13,20,15,5,130.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,14,20,17,3,318.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,15,20,12,8,-183.0
current,touch_preempt_book0.7_touch0.5_ask70_age300,16,17,11,6,-44.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,1,20,14,6,90.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,2,20,12,8,-133.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,3,20,15,5,139.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,4,20,15,5,183.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,5,20,10,10,-296.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,6,20,11,9,-228.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,7,20,16,4,220.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,8,20,15,5,173.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,9,20,13,7,-15.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,10,20,16,4,246.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,11,20,10,10,-361.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,12,20,11,9,-256.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,13,20,15,5,130.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,14,20,17,3,318.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,15,20,12,8,-183.0
current,touch_preempt_book0.7_touch0.5_ask70_age600,16,17,11,6,-44.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,1,20,14,6,177.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,2,20,12,8,-28.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,4,20,13,7,61.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,5,20,9,11,-260.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,6,20,9,11,-319.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,7,20,14,6,99.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,8,20,11,9,-107.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,9,20,14,6,125.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,10,20,12,8,-100.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,11,20,10,10,-259.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,12,20,9,11,-313.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,13,20,12,8,-108.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,15,20,9,11,-364.0
current,touch_preempt_book0.8_touch0.35_ask55_age180,16,17,11,6,39.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,1,20,14,6,177.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,2,20,13,7,89.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,4,20,14,6,168.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,6,20,9,11,-319.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,7,20,14,6,99.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,8,20,11,9,-107.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,9,20,14,6,125.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,10,20,10,10,-263.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,11,20,9,11,-339.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,12,20,9,11,-313.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,13,20,11,9,-182.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,15,20,9,11,-364.0
current,touch_preempt_book0.8_touch0.35_ask55_age300,16,17,11,6,39.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,1,20,14,6,177.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,2,20,13,7,89.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,4,20,14,6,168.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,6,20,9,11,-319.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,7,20,14,6,99.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,8,20,11,9,-107.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,9,20,14,6,125.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,10,20,10,10,-263.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,11,20,9,11,-339.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,12,20,9,11,-313.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,13,20,11,9,-182.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,15,20,9,11,-364.0
current,touch_preempt_book0.8_touch0.35_ask55_age600,16,17,11,6,39.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,2,20,13,7,67.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,5,20,9,11,-260.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,9,20,13,7,26.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,10,20,12,8,-103.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,11,20,10,10,-259.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,13,20,12,8,-109.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.35_ask60_age180,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,2,20,14,6,184.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,9,20,13,7,26.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,10,20,10,10,-266.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,11,20,9,11,-340.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,13,20,11,9,-183.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.35_ask60_age300,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,2,20,14,6,184.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,9,20,13,7,26.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,10,20,10,10,-266.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,11,20,9,11,-340.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,13,20,11,9,-183.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.35_ask60_age600,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,2,20,13,7,67.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,5,20,9,11,-260.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,9,20,12,8,-67.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,10,20,12,8,-103.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,11,20,10,10,-259.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,13,20,12,8,-109.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.35_ask70_age180,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,2,20,14,6,184.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,9,20,12,8,-67.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,10,20,10,10,-266.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,11,20,9,11,-340.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,13,20,11,9,-183.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.35_ask70_age300,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,2,20,14,6,184.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,9,20,12,8,-67.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,10,20,10,10,-266.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,11,20,9,11,-340.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,13,20,11,9,-183.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.35_ask70_age600,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,1,20,14,6,177.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,2,20,12,8,-28.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,4,20,13,7,61.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,5,20,9,11,-260.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,6,20,9,11,-319.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,7,20,14,6,99.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,8,20,11,9,-107.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,9,20,14,6,125.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,10,20,12,8,-100.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,11,20,10,10,-259.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,12,20,9,11,-313.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,13,20,12,8,-108.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,15,20,9,11,-364.0
current,touch_preempt_book0.8_touch0.4_ask55_age180,16,17,11,6,39.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,1,20,14,6,177.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,2,20,13,7,89.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,4,20,14,6,168.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,6,20,9,11,-319.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,7,20,14,6,99.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,8,20,11,9,-107.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,9,20,14,6,125.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,10,20,10,10,-263.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,11,20,9,11,-339.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,12,20,9,11,-313.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,13,20,11,9,-182.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,15,20,9,11,-364.0
current,touch_preempt_book0.8_touch0.4_ask55_age300,16,17,11,6,39.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,1,20,14,6,177.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,2,20,13,7,89.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,4,20,14,6,168.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,6,20,9,11,-319.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,7,20,14,6,99.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,8,20,11,9,-107.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,9,20,14,6,125.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,10,20,10,10,-263.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,11,20,9,11,-339.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,12,20,9,11,-313.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,13,20,11,9,-182.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,15,20,9,11,-364.0
current,touch_preempt_book0.8_touch0.4_ask55_age600,16,17,11,6,39.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,2,20,13,7,67.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,5,20,9,11,-260.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,9,20,13,7,26.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,10,20,12,8,-103.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,11,20,10,10,-259.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,13,20,12,8,-109.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.4_ask60_age180,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,2,20,14,6,184.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,9,20,13,7,26.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,10,20,10,10,-266.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,11,20,9,11,-340.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,12,20,9,11,-318.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,13,20,11,9,-183.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,14,20,15,5,174.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,15,20,9,11,-344.0
current,touch_preempt_book0.8_touch0.4_ask60_age300,16,17,10,7,-57.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,1,20,14,6,172.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,2,20,14,6,184.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,3,20,13,7,12.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,4,20,13,7,70.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,5,20,8,12,-352.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,6,20,8,12,-409.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,7,20,13,7,1.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,8,20,11,9,-109.0
current,touch_preempt_book0.8_touch0.4_ask60_age600,9,20,13,7,26.0
